date_slot,mean,median,max,origin
2016-01-01-00,0.0,0.0,0.0,0
2016-01-01-03,0.0,0.0,0.0,0
2016-01-01-06,1898.06,2052.92,2477.61,0
2016-01-01-09,0.0,0.0,0.0,0
2016-01-01-12,0.0,0.0,0.0,0
2016-01-01-15,0.0,0.0,0.0,0
2016-01-01-18,0.0,0.0,0.0,0
2016-01-01-21,0.0,0.0,0.0,0
2016-01-02-00,0.0,0.0,0.0,0
2016-01-02-03,0.0,0.0,0.0,0
2016-01-02-06,0.0,0.0,0.0,0
2016-01-02-09,0.0,0.0,0.0,0
2016-01-02-12,4962.49,4720.11,7997.85,1
2016-01-02-15,0.0,0.0,0.0,0
2016-01-02-18,0.0,0.0,0.0,0
2016-01-02-21,0.0,0.0,0.0,0
2016-01-03-00,0.0,0.0,0.0,0
2016-01-03-03,0.0,0.0,0.0,0
2016-01-03-06,0.0,0.0,0.0,0
2016-01-03-09,0.0,0.0,0.0,0
2016-01-03-12,0.0,0.0,0.0,0
2016-01-03-15,0.0,0.0,0.0,0
2016-01-03-18,24.18,24.18,24.18,1
2016-01-03-21,0.0,0.0,0.0,0
2016-01-04-00,0.0,0.0,0.0,0
2016-01-04-03,0.0,0.0,0.0,0
2016-01-04-06,0.0,0.0,0.0,0
2016-01-04-09,0.0,0.0,0.0,0
2016-01-04-12,0.0,0.0,0.0,0
2016-01-04-15,0.0,0.0,0.0,0
2016-01-04-18,0.0,0.0,0.0,0
2016-01-04-21,0.0,0.0,0.0,0
2016-01-05-00,0.0,0.0,0.0,0
2016-01-05-03,0.0,0.0,0.0,0
2016-01-05-06,0.0,0.0,0.0,0
2016-01-05-09,0.0,0.0,0.0,0
2016-01-05-12,0.0,0.0,0.0,0
2016-01-05-15,0.0,0.0,0.0,0
2016-01-05-18,0.0,0.0,0.0,0
2016-01-05-21,0.0,0.0,0.0,0
2016-01-06-00,0.0,0.0,0.0,0
2016-01-06-03,0.0,0.0,0.0,0
2016-01-06-06,0.0,0.0,0.0,0
2016-01-06-09,5992.88,6033.39,8050.11,1
2016-01-06-12,0.0,0.0,0.0,0
2016-01-06-15,0.0,0.0,0.0,0
2016-01-06-18,0.0,0.0,0.0,0
2016-01-06-21,0.0,0.0,0.0,0
2016-01-07-03,0.0,0.0,0.0,0
2016-01-07-06,0.0,0.0,0.0,0
2016-01-07-09,0.0,0.0,0.0,0
2016-01-07-12,0.0,0.0,0.0,0
2016-01-07-15,945.71,1058.11,1429.16,0
2016-01-07-18,0.0,0.0,0.0,0
2016-01-07-21,0.0,0.0,0.0,0
2016-01-08-03,0.0,0.0,0.0,0
2016-01-08-06,0.0,0.0,0.0,0
2016-01-08-09,0.0,0.0,0.0,0
2016-01-08-12,0.0,0.0,0.0,0
2016-01-08-15,0.0,0.0,0.0,0
2016-01-08-18,0.0,0.0,0.0,0
2016-01-08-21,0.0,0.0,0.0,0
2016-01-09-00,0.0,0.0,0.0,0
2016-01-09-03,0.0,0.0,0.0,0
2016-01-09-06,0.0,0.0,0.0,0
2016-01-09-09,0.0,0.0,0.0,0
2016-01-09-12,0.0,0.0,0.0,0
2016-01-09-15,0.0,0.0,0.0,0
2016-01-09-18,0.0,0.0,0.0,0
2016-01-09-21,0.0,0.0,0.0,0
2016-01-10-00,0.0,0.0,0.0,0
2016-01-10-03,0.0,0.0,0.0,0
2016-01-10-06,0.0,0.0,0.0,0
2016-01-10-09,0.0,0.0,0.0,0
2016-01-10-12,0.0,0.0,0.0,0
2016-01-10-15,0.0,0.0,0.0,0
2016-01-10-18,22.43,22.43,22.43,0
2016-01-10-21,0.0,0.0,0.0,0
2016-01-11-00,0.0,0.0,0.0,0
2016-01-11-03,0.0,0.0,0.0,0
2016-01-11-06,0.0,0.0,0.0,0
2016-01-11-09,0.0,0.0,0.0,0
2016-01-11-12,0.0,0.0,0.0,0
2016-01-11-15,0.0,0.0,0.0,0
2016-01-11-18,8.18,8.18,10.47,0
2016-01-11-21,0.0,0.0,0.0,0
2016-01-12-00,0.0,0.0,0.0,0
2016-01-12-03,0.0,0.0,0.0,0
2016-01-12-06,0.0,0.0,0.0,0
2016-01-12-09,0.0,0.0,0.0,0
2016-01-12-12,0.0,0.0,0.0,0
2016-01-12-15,0.0,0.0,0.0,0
2016-01-12-18,0.0,0.0,0.0,0
2016-01-12-21,0.0,0.0,0.0,0
2016-01-13-00,0.0,0.0,0.0,0
2016-01-13-03,0.0,0.0,0.0,0
2016-01-13-06,0.0,0.0,0.0,0
2016-01-13-09,0.0,0.0,0.0,0
2016-01-13-12,0.0,0.0,0.0,0
2016-01-13-15,0.0,0.0,0.0,0
2016-01-13-18,104.59,84.02,154.14,1
2016-01-13-21,0.0,0.0,0.0,0
2016-01-14-00,0.0,0.0,0.0,0
2016-01-14-03,0.0,0.0,0.0,0
2016-01-14-06,0.0,0.0,0.0,0
2016-01-14-09,0.0,0.0,0.0,0
2016-01-14-12,0.0,0.0,0.0,0
2016-01-14-15,0.0,0.0,0.0,0
2016-01-14-18,0.0,0.0,0.0,0
2016-01-14-21,0.0,0.0,0.0,0
2016-01-15-03,0.0,0.0,0.0,0
2016-01-15-06,0.0,0.0,0.0,0
2016-01-15-09,0.0,0.0,0.0,0
2016-01-15-12,0.0,0.0,0.0,0
2016-01-15-15,0.0,0.0,0.0,0
2016-01-15-18,0.0,0.0,0.0,0
2016-01-15-21,0.0,0.0,0.0,0
2016-01-16-03,0.0,0.0,0.0,0
2016-01-16-06,0.0,0.0,0.0,0
2016-01-16-09,0.0,0.0,0.0,0
2016-01-16-12,0.0,0.0,0.0,0
2016-01-16-15,0.0,0.0,0.0,0
2016-01-16-18,0.0,0.0,0.0,0
2016-01-16-21,0.0,0.0,0.0,0
2016-01-17-00,0.0,0.0,0.0,0
2016-01-17-03,0.0,0.0,0.0,0
2016-01-17-06,0.0,0.0,0.0,0
2016-01-17-09,0.0,0.0,0.0,0
2016-01-17-12,0.0,0.0,0.0,0
2016-01-17-15,0.0,0.0,0.0,0
2016-01-17-18,0.0,0.0,0.0,0
2016-01-17-21,0.0,0.0,0.0,0
2016-01-18-00,0.0,0.0,0.0,0
2016-01-18-03,2.57,2.57,2.57,0
2016-01-18-06,0.0,0.0,0.0,0
2016-01-18-09,0.0,0.0,0.0,0
2016-01-18-12,0.0,0.0,0.0,0
2016-01-18-15,0.0,0.0,0.0,0
2016-01-18-18,6.61,6.61,11.2,0
2016-01-18-21,43.48,43.48,83.16,0
2016-01-19-00,0.0,0.0,0.0,0
2016-01-19-03,0.0,0.0,0.0,0
2016-01-19-06,0.0,0.0,0.0,0
2016-01-19-09,5027.84,5011.43,7044.02,1
2016-01-19-12,0.0,0.0,0.0,0
2016-01-19-15,938.08,821.23,1586.24,0
2016-01-19-18,0.0,0.0,0.0,0
2016-01-19-21,0.0,0.0,0.0,0
2016-01-20-00,0.0,0.0,0.0,0
2016-01-20-03,0.0,0.0,0.0,0
2016-01-20-06,871.06,871.06,871.06,1
2016-01-20-09,0.0,0.0,0.0,0
2016-01-20-12,0.0,0.0,0.0,0
2016-01-20-15,8749.85,9312.82,10546.51,1
2016-01-20-18,0.0,0.0,0.0,0
2016-01-20-21,0.0,0.0,0.0,0
2016-01-21-00,0.0,0.0,0.0,0
2016-01-21-03,0.0,0.0,0.0,0
2016-01-21-06,3700.32,3512.69,5425.88,0
2016-01-21-09,4774.71,4774.71,4774.71,1
2016-01-21-12,0.0,0.0,0.0,0
2016-01-21-15,0.0,0.0,0.0,0
2016-01-21-18,0.0,0.0,0.0,0
2016-01-21-21,0.0,0.0,0.0,0
2016-01-22-00,0.0,0.0,0.0,0
2016-01-22-03,362.71,340.69,624.37,0
2016-01-22-06,0.0,0.0,0.0,0
2016-01-22-09,0.0,0.0,0.0,0
2016-01-22-12,0.0,0.0,0.0,0
2016-01-22-15,0.0,0.0,0.0,0
2016-01-22-18,0.0,0.0,0.0,0
2016-01-22-21,0.0,0.0,0.0,0
2016-01-23-03,3.32,3.32,3.32,1
2016-01-23-06,0.0,0.0,0.0,0
2016-01-23-09,0.0,0.0,0.0,0
2016-01-23-12,0.0,0.0,0.0,0
2016-01-23-15,0.0,0.0,0.0,0
2016-01-23-18,0.0,0.0,0.0,0
2016-01-23-21,0.0,0.0,0.0,0
2016-01-24-00,0.0,0.0,0.0,0
2016-01-24-03,0.0,0.0,0.0,0
2016-01-24-06,0.0,0.0,0.0,0
2016-01-24-09,4281.43,4407.33,6013.33,1
2016-01-24-12,0.0,0.0,0.0,0
2016-01-24-15,1581.35,1564.35,1655.65,0
2016-01-24-18,0.0,0.0,0.0,0
2016-01-24-21,0.0,0.0,0.0,0
2016-01-25-00,0.0,0.0,0.0,0
2016-01-25-03,0.0,0.0,0.0,0
2016-01-25-06,0.0,0.0,0.0,0
2016-01-25-09,0.0,0.0,0.0,0
2016-01-25-12,0.0,0.0,0.0,0
2016-01-25-15,0.0,0.0,0.0,0
2016-01-25-18,0.0,0.0,0.0,0
2016-01-25-21,0.0,0.0,0.0,0
2016-01-26-00,0.0,0.0,0.0,0
2016-01-26-09,0.0,0.0,0.0,0
2016-01-26-12,0.0,0.0,0.0,0
2016-01-26-15,0.0,0.0,0.0,0
2016-01-26-18,6.8,6.8,6.8,0
2016-01-26-21,0.0,0.0,0.0,0
2016-01-27-00,0.0,0.0,0.0,0
2016-01-27-03,0.0,0.0,0.0,0
2016-01-27-06,0.0,0.0,0.0,0
2016-01-27-09,0.0,0.0,0.0,0
2016-01-27-12,0.0,0.0,0.0,0
2016-01-27-15,0.0,0.0,0.0,0
2016-01-27-18,0.0,0.0,0.0,0
2016-01-27-21,0.0,0.0,0.0,0
2016-01-28-00,0.0,0.0,0.0,0
2016-01-28-03,0.0,0.0,0.0,0
2016-01-28-06,0.0,0.0,0.0,0
2016-01-28-09,4187.55,4306.13,7617.06,1
2016-01-28-12,0.0,0.0,0.0,0
2016-01-28-15,1224.33,1298.91,1536.17,0
2016-01-28-18,35.72,35.72,35.72,0
2016-01-28-21,0.0,0.0,0.0,0
2016-01-29-00,0.0,0.0,0.0,0
2016-01-29-03,0.0,0.0,0.0,0
2016-01-29-06,0.0,0.0,0.0,0
2016-01-29-09,0.0,0.0,0.0,0
2016-01-29-12,0.0,0.0,0.0,0
2016-01-29-15,0.0,0.0,0.0,0
2016-01-29-18,0.0,0.0,0.0,0
2016-01-29-21,0.0,0.0,0.0,0
2016-01-30-03,30.33,30.33,30.33,0
2016-01-30-06,0.0,0.0,0.0,0
2016-01-30-09,0.0,0.0,0.0,0
2016-01-30-12,0.0,0.0,0.0,0
2016-01-30-15,0.0,0.0,0.0,0
2016-01-30-18,0.0,0.0,0.0,0
2016-01-30-21,477.1,619.34,736.85,0
2016-01-31-03,0.0,0.0,0.0,0
2016-01-31-06,0.0,0.0,0.0,0
2016-01-31-09,3644.3,3352.34,5813.55,1
2016-01-31-12,0.0,0.0,0.0,0
2016-01-31-15,4999.86,5138.79,6233.25,1
2016-01-31-18,1106.81,1106.81,1106.81,0
2016-01-31-21,0.0,0.0,0.0,0
2016-02-01-00,0.0,0.0,0.0,0
2016-02-01-03,0.0,0.0,0.0,0
2016-02-01-06,3717.0,3717.0,3717.0,0
2016-02-01-09,0.0,0.0,0.0,0
2016-02-01-12,0.0,0.0,0.0,0
2016-02-01-15,1332.41,1352.2,1733.28,0
2016-02-01-18,0.0,0.0,0.0,0
2016-02-01-21,0.0,0.0,0.0,0
2016-02-02-00,0.0,0.0,0.0,0
2016-02-02-03,0.0,0.0,0.0,0
2016-02-02-09,0.0,0.0,0.0,0
2016-02-02-12,0.0,0.0,0.0,0
2016-02-02-15,2207.05,1979.83,3886.74,0
2016-02-02-18,0.0,0.0,0.0,0
2016-02-02-21,0.0,0.0,0.0,0
2016-02-03-00,0.0,0.0,0.0,0
2016-02-03-03,0.0,0.0,0.0,0
2016-02-03-06,1004.8,722.05,1985.68,1
