date_slot,mean,median,max,origin
2019-01-01-01,0.0,0.0,0.0,0
2019-01-01-03,0.0,0.0,0.0,0
2019-01-01-04,0.0,0.0,0.0,0
2019-01-01-06,0.0,0.0,0.0,0
2019-01-01-08,0.0,0.0,0.0,0
2019-01-01-09,0.0,0.0,0.0,0
2019-01-01-11,0.0,0.0,0.0,0
2019-01-01-13,0.0,0.0,0.0,0
2019-01-01-15,0.0,0.0,0.0,0
2019-01-01-16,0.0,0.0,0.0,0
2019-01-01-19,187.03,187.03,187.03,1
2019-01-01-20,0.0,0.0,0.0,0
2019-01-01-21,0.0,0.0,0.0,0
2019-01-01-23,0.0,0.0,0.0,0
2019-01-02-01,0.0,0.0,0.0,0
2019-01-02-02,0.0,0.0,0.0,0
2019-01-02-04,0.0,0.0,0.0,0
2019-01-02-06,0.0,0.0,0.0,0
2019-01-02-00,0.0,0.0,0.0,0
2019-01-02-09,0.0,0.0,0.0,0
2019-01-02-11,0.0,0.0,0.0,0
2019-01-02-14,0.0,0.0,0.0,0
2019-01-02-16,0.0,0.0,0.0,0
2019-01-02-18,0.0,0.0,0.0,0
2019-01-02-20,0.0,0.0,0.0,0
2019-01-02-21,0.0,0.0,0.0,0
2019-01-02-23,0.0,0.0,0.0,0
2019-01-03-00,0.0,0.0,0.0,0
2019-01-03-02,0.0,0.0,0.0,0
2019-01-03-04,0.0,0.0,0.0,0
2019-01-03-05,0.0,0.0,0.0,0
2019-01-03-07,0.0,0.0,0.0,0
2019-01-03-09,0.0,0.0,0.0,0
2019-01-03-11,0.0,0.0,0.0,0
2019-01-03-12,0.0,0.0,0.0,0
2019-01-03-14,0.0,0.0,0.0,0
2019-01-03-16,0.0,0.0,0.0,0
2019-01-03-18,0.0,0.0,0.0,0
2019-01-03-19,0.0,0.0,0.0,0
2019-01-03-21,0.0,0.0,0.0,0
2019-01-03-23,0.0,0.0,0.0,0
2019-01-04-00,0.0,0.0,0.0,0
2019-01-04-02,0.0,0.0,0.0,0
2019-01-04-04,0.0,0.0,0.0,0
2019-01-04-05,0.0,0.0,0.0,0
2019-01-04-07,0.0,0.0,0.0,0
2019-01-04-09,0.0,0.0,0.0,0
2019-01-04-10,0.0,0.0,0.0,0
2019-01-04-12,0.0,0.0,0.0,0
2019-01-04-14,1810.74,1810.74,1829.18,0
2019-01-04-16,0.0,0.0,0.0,0
2019-01-04-17,0.0,0.0,0.0,0
2019-01-04-19,0.0,0.0,0.0,0
2019-01-04-21,0.0,0.0,0.0,0
2019-01-04-22,0.0,0.0,0.0,0
2019-01-05-02,0.0,0.0,0.0,0
2019-01-05-03,0.0,0.0,0.0,0
2019-01-05-05,0.0,0.0,0.0,0
2019-01-05-07,0.0,0.0,0.0,0
2019-01-05-08,0.0,0.0,0.0,0
