date_slot,mean,median,max,origin
2019-01-01-00,0.0,0.0,-0.0,0
2019-01-01-03,0.0,0.0,-0.0,0
2019-01-01-06,0.0,0.0,-0.0,0
2019-01-01-09,0.0,0.0,0.0,0
2019-01-01-12,0.0,0.0,-0.0,0
2019-01-01-15,0.0,0.0,0.0,0
2019-01-01-18,0.0,0.0,-0.0,0
2019-01-01-21,0.0,0.0,-0.0,0
2019-01-02-00,0.0,0.0,-0.0,0
2019-01-02-03,0.0,0.0,-0.0,0
2019-01-02-06,0.0,0.0,-0.0,0
2019-01-02-09,0.0,0.0,0.0,0
2019-01-02-12,0.0,0.0,-0.0,0
2019-01-02-15,0.0,0.0,-0.0,0
2019-01-02-18,0.0,0.0,0.0,1
2019-01-02-21,0.0,0.0,-0.0,0
2019-01-03-00,0.0,0.0,-0.0,0
2019-01-03-03,0.0,0.0,-0.0,0
2019-01-03-06,0.0,0.0,0.0,0
2019-01-03-09,0.0,0.0,0.0,0
2019-01-03-12,0.0,0.0,-0.0,0
2019-01-03-15,0.0,0.0,0.0,0
2019-01-03-18,0.0,0.0,0.0,0
2019-01-03-21,0.0,0.0,-0.0,0
2019-01-04-00,0.0,0.0,-0.0,0
2019-01-04-03,0.0,0.0,-0.0,0
2019-01-04-06,0.0,0.0,-0.0,0
2019-01-04-09,0.0,0.0,0.0,0
2019-01-04-12,0.0,0.0,0.0,0
2019-01-04-15,362.15,0.0,1829.18,0
2019-01-04-18,0.0,0.0,-0.0,0
2019-01-04-21,0.0,0.0,0.0,0
2019-01-05-03,0.0,0.0,0.0,0
2019-01-05-06,0.0,0.0,0.0,0
2019-01-05-09,0.0,0.0,0.0,0
2019-01-05-12,0.0,0.0,-0.0,0
2019-01-05-15,0.0,0.0,0.0,0
2019-01-05-18,0.0,0.0,0.0,0
2019-01-05-21,0.0,0.0,-0.0,0
2019-01-06-00,0.0,0.0,-0.0,0
2019-01-06-03,-17.92,0.0,0.0,0
2019-01-06-06,0.0,0.0,0.0,0
2019-01-06-09,0.0,0.0,0.0,0
2019-01-06-12,0.0,0.0,-0.0,0
2019-01-06-15,0.0,0.0,0.0,0
2019-01-06-18,0.0,0.0,0.0,0
2019-01-06-21,0.0,0.0,0.0,0
2019-01-07-00,0.0,0.0,0.0,0
2019-01-07-03,0.0,0.0,0.0,1
2019-01-07-06,0.0,0.0,-0.0,0
2019-01-07-09,0.0,0.0,0.0,0
2019-01-07-12,0.0,0.0,-0.0,0
2019-01-07-15,0.0,0.0,0.0,0
2019-01-07-18,0.0,0.0,0.0,0
2019-01-07-21,0.0,0.0,-0.0,0
2019-01-08-00,0.0,0.0,-0.0,0
2019-01-08-03,0.0,0.0,0.0,0
2019-01-08-06,0.0,0.0,0.0,0
2019-01-08-09,0.0,0.0,0.0,0
2019-01-08-12,0.0,0.0,-0.0,0
2019-01-08-15,0.0,0.0,0.0,0
2019-01-08-18,0.0,0.0,-0.0,0
2019-01-08-21,0.0,0.0,-0.0,0
2019-01-09-00,0.0,0.0,-0.0,0
2019-01-09-03,0.0,0.0,-0.0,0
2019-01-09-06,0.0,0.0,0.0,0
2019-01-09-09,0.0,0.0,-0.0,0
2019-01-09-12,0.0,0.0,-0.0,0
2019-01-09-15,0.0,0.0,-0.0,0
2019-01-09-18,-6.45,0.0,0.0,0
2019-01-09-21,0.0,0.0,-0.0,0
2019-01-10-00,0.0,0.0,0.0,0
2019-01-10-03,0.0,0.0,-0.0,0
2019-01-10-06,0.0,0.0,-0.0,0
2019-01-10-09,0.0,0.0,0.0,0
2019-01-10-12,0.0,0.0,0.0,0
2019-01-10-15,0.0,0.0,0.0,0
2019-01-10-18,0.0,0.0,-0.0,0
2019-01-10-21,0.0,0.0,-0.0,0
2019-01-11-00,0.0,0.0,0.0,0
2019-01-11-03,0.0,0.0,-0.0,0
2019-01-11-06,0.0,0.0,-0.0,0
2019-01-11-09,0.0,0.0,0.0,0
2019-01-11-12,0.0,0.0,-0.0,0
2019-01-11-15,0.0,0.0,0.0,0
2019-01-11-18,0.0,0.0,-0.0,0
2019-01-11-21,0.0,0.0,0.0,0
2019-01-12-03,0.0,0.0,-0.0,0
2019-01-12-06,0.0,0.0,0.0,0
2019-01-12-09,0.0,0.0,0.0,0
2019-01-12-12,0.0,0.0,-0.0,0
2019-01-12-15,0.0,0.0,0.0,0
2019-01-12-18,0.0,0.0,-0.0,0
2019-01-12-21,0.0,0.0,0.0,0
2019-01-13-03,0.0,0.0,-0.0,0
2019-01-13-06,0.0,0.0,-0.0,0
2019-01-13-09,0.0,0.0,0.0,0
2019-01-13-12,0.0,0.0,-0.0,0
2019-01-13-15,0.0,0.0,0.0,0
2019-01-13-18,0.0,0.0,-0.0,0
2019-01-13-21,0.0,0.0,-0.0,0
2019-01-14-00,0.0,0.0,-0.0,0
2019-01-14-03,0.0,0.0,-0.0,0
2019-01-14-06,0.0,0.0,-0.0,0
2019-01-14-09,0.0,0.0,0.0,0
2019-01-14-12,0.0,0.0,-0.0,0
2019-01-14-15,0.0,0.0,0.0,0
2019-01-14-18,0.0,0.0,-0.0,0
2019-01-14-21,0.0,0.0,-0.0,0
2019-01-15-00,0.0,0.0,-0.0,0
2019-01-15-03,0.0,0.0,-0.0,0
2019-01-15-06,0.0,0.0,-0.0,0
2019-01-15-09,0.0,0.0,0.0,0
2019-01-15-12,0.0,0.0,0.0,0
2019-01-15-15,0.0,0.0,0.0,0
2019-01-15-18,0.0,0.0,-0.0,0
2019-01-15-21,0.0,0.0,-0.0,0
2019-01-16-00,0.0,0.0,0.0,0
2019-01-16-03,0.0,0.0,-0.0,0
2019-01-16-06,0.0,0.0,0.0,0
2019-01-16-09,0.0,0.0,0.0,0
2019-01-16-12,0.0,0.0,-0.0,0
2019-01-16-15,0.0,0.0,0.0,0
2019-01-16-18,0.0,0.0,0.0,1
2019-01-16-21,0.0,0.0,-0.0,0
2019-01-17-00,0.0,0.0,0.0,0
2019-01-17-03,-23.73,-33.53,116.97,0
2019-01-17-06,0.0,0.0,0.0,0
2019-01-17-09,0.0,0.0,0.0,0
2019-01-17-12,0.0,0.0,-0.0,0
2019-01-17-15,0.0,0.0,0.0,0
2019-01-17-18,0.0,0.0,0.0,1
2019-01-17-21,0.0,0.0,-0.0,0
2019-01-18-00,0.0,0.0,-0.0,0
2019-01-18-03,-16.11,0.0,15.86,0
2019-01-18-06,0.0,0.0,-0.0,0
2019-01-18-09,0.0,0.0,0.0,0
2019-01-18-12,0.0,0.0,-0.0,0
2019-01-18-15,0.0,0.0,0.0,0
2019-01-18-18,0.0,0.0,-0.0,0
2019-01-18-21,0.0,0.0,-0.0,0
2019-01-19-00,0.0,0.0,0.0,0
2019-01-19-03,0.0,0.0,-0.0,0
2019-01-19-06,0.0,0.0,0.0,0
2019-01-19-09,0.0,0.0,0.0,0
2019-01-19-12,0.0,0.0,-0.0,0
2019-01-19-15,0.0,0.0,0.0,0
2019-01-19-18,0.0,0.0,-0.0,0
2019-01-19-21,0.0,0.0,0.0,0
2019-01-20-03,0.0,0.0,-0.0,0
2019-01-20-06,0.0,0.0,-0.0,0
2019-01-20-09,0.0,0.0,0.0,0
2019-01-20-12,0.0,0.0,-0.0,0
2019-01-20-15,0.0,0.0,0.0,0
2019-01-20-18,0.0,0.0,-0.0,0
2019-01-20-21,0.0,0.0,-0.0,0
2019-01-21-00,0.0,0.0,-0.0,0
2019-01-21-03,0.0,0.0,-0.0,0
2019-01-21-06,0.0,0.0,0.0,0
2019-01-21-09,0.0,0.0,0.0,0
2019-01-21-12,0.0,0.0,-0.0,0
2019-01-21-15,0.0,0.0,0.0,0
2019-01-21-18,0.0,0.0,-0.0,0
2019-01-22-06,0.0,0.0,0.0,0
2019-01-22-09,0.0,0.0,0.0,0
2019-01-22-15,0.0,0.0,-0.0,0
2019-01-22-18,0.0,0.0,0.0,0
2019-01-22-21,0.0,0.0,-0.0,0
2019-01-23-00,0.0,0.0,-0.0,0
2019-01-23-03,0.0,0.0,0.0,1
2019-01-23-06,0.0,0.0,-0.0,0
2019-01-23-09,0.0,0.0,0.0,0
2019-01-23-12,0.0,0.0,-0.0,0
2019-01-23-15,0.0,0.0,0.0,0
2019-01-23-18,0.0,0.0,0.0,0
2019-01-23-21,0.0,0.0,-0.0,0
2019-01-24-00,0.0,0.0,0.0,0
2019-01-24-03,0.0,0.0,-0.0,0
2019-01-24-06,0.0,0.0,0.0,0
2019-01-24-09,0.0,0.0,0.0,0
2019-01-24-12,0.0,0.0,-0.0,0
2019-01-24-15,0.0,0.0,0.0,0
2019-01-24-18,0.0,0.0,0.0,0
2019-01-24-21,0.0,0.0,0.0,0
2019-01-25-00,0.0,0.0,0.0,0
2019-01-25-03,0.36,0.0,3.65,0
2019-01-25-06,0.0,0.0,0.0,0
2019-01-25-09,0.0,0.0,0.0,0
2019-01-25-12,0.0,0.0,-0.0,0
2019-01-25-15,0.0,0.0,0.0,0
2019-01-25-18,0.0,0.0,-0.0,0
2019-01-25-21,0.0,0.0,-0.0,0
2019-01-26-00,0.0,0.0,-0.0,0
2019-01-26-03,0.0,0.0,-0.0,0
2019-01-26-06,0.0,0.0,-0.0,0
2019-01-26-09,0.0,0.0,0.0,0
2019-01-26-12,0.0,0.0,-0.0,0
2019-01-26-15,0.0,0.0,0.0,0
2019-01-26-18,0.0,0.0,-0.0,0
2019-01-26-21,0.0,0.0,0.0,0
